id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,sqft_living15,sqft_lot15,price
0.15242467,0.5,0.416666667,0.306684142,0.004856698,0.4,0,0,0.5,0.666666667,0.369085174,0,0.8,0.146464646,0.345109148,0.330693069,0.017509137,0.055924171
0.732952387,0.625,0.375,0.27785059,0.007785135,0,0,0,0.5,0.444444444,0.231861199,0.271966527,0.686956522,0.358585859,0.964672555,0.308910891,0.021392212,0.074312796
0.675196807,0.375,0.291666667,0.169069463,0.003677811,0,0,0,0.5,0.444444444,0.119873817,0.221757322,0.695652174,0.166666667,0.90368272,0.184158416,0.015673502,0.062559242
0.970837753,0.625,0.375,0.330275229,0.005846575,0,0,0,0.5,0.555555556,0.168769716,0.606694561,0.739130435,0.025252525,0.614230962,0.310891089,0.02268657,0.113744076
0.222735451,0.25,0.166666667,0.165137615,0.008148615,0,0,0,0.75,0.444444444,0.119873817,0.209205021,0.469565217,0.025252525,0.656057324,0.154455446,0.030280923,0.08056872
0.620881496,0.5,0.416666667,0.197903014,0.009160301,0.4,0,0,0.75,0.444444444,0.238170347,0,0.591304348,0.833333333,0.417597067,0.330693069,0.034349914,0.05971545
0.672419998,0.5,0.291666667,0.336828309,0.00507418,0,0,0.5,0.75,0.555555556,0.220820189,0.489539749,0.652173913,0.166666667,0.892017997,0.273267327,0.021039205,0.10521327
0.112329245,0.5,0.416666667,0.233289646,0.005378898,0.4,0,0,0.5,0.666666667,0.280757098,0,0.8,0,0.260956507,0.304950495,0.021832294,0.054028436
0.61679513,0.5,0.5,0.380078637,0.006306983,0.4,0,0,0.5,0.555555556,0.298107256,0.422594142,0.747826087,0.277777778,0.60389935,0.312871287,0.024343349,0.095734597
0.944850238,0.375,0.333333333,0.208387942,0.002130598,0.4,0,0.75,1,0.555555556,0.140378549,0.292887029,0.252173913,0.631313131,0.656890518,0.326732673,0.008250945,0.090047393
0.96658654,0.5,0.416666667,0.390563565,0.013001678,0.4,0,0,0.5,0.777777778,0.470031546,0,0.817391304,0.373737374,0.695884019,0.477227723,0.025214099,0.152417062
0.555284921,0.375,0.333333333,0.123197903,0.005034197,0,0,0,0.5,0.444444444,0.148264984,0,0.808695652,0.207070707,0.293451091,0.198019802,0.015664088,0.036018957
0.820888654,0.375,0.416666667,0.29750983,0.004020694,0.4,0,0,0.5,0.555555556,0.358044164,0,0.782608696,0.292929293,0.551408099,0.328712871,0.015438164,0.07042654
0.059881078,0.375,0.25,0.216251638,0.004986339,0,0,0,0.5,0.444444444,0.149842271,0.292887029,0.547826087,0.54040404,0.635060823,0.277227723,0.011606863,0.062369668
0.18605376,0.375,0.291666667,0.158584535,0.006824336,0,0,0.5,0.5,0.444444444,0.111987382,0.209205021,0.495652174,0.944444444,0.441926346,0.176237624,0.019749553,0.036492891
0.326987543,0.5,0.833333333,0.546526868,0.010899552,0,1,1,0.5,0.777777778,0.350157729,0.815899582,0.886956522,0.368686869,0.712881186,0.754455446,0.04435648,0.569668246
0.330623247,0.375,0.416666667,0.269986894,0.004230301,0.4,0,0,0.5,0.555555556,0.324921136,0,0.852173913,0.01010101,0.286452258,0.35049505,0.017045521,0.0492891
0.278353155,0.375,0.416666667,0.204456094,0.005059035,0,0,0,0.75,0.444444444,0.093059937,0.405857741,0.417391304,0.585858586,0.859523413,0.287128713,0.015649968,0.094976303
0.518226834,0.375,0.416666667,0.217562254,0.001914934,0.4,0,0,0.5,0.555555556,0.261829653,0,0.92173913,0.186868687,0.29361773,0.322772277,0.009248778,0.02533327
0.439477754,0.375,0.375,0.23853211,0.004907585,0,0,0,0.75,0.444444444,0.116719243,0.451882845,0.556521739,0.833333333,0.497417097,0.142574257,0.022307676,0.04549763
0.509218813,0.375,0.291666667,0.201834862,0.001605976,0,0,0,0.75,0.555555556,0.09148265,0.40167364,0.113043478,0.560606061,0.743876021,0.198019802,0.007860285,0.123222749
0.739616121,0.5,0.458333333,0.186107471,0.004301785,0,0,0,0.75,0.555555556,0.160883281,0.167364017,0.565217391,0.888888889,1,0.20990099,0.017920978,0.090047393
0.879140756,0.5,0.375,0.235910878,0.004027358,0.4,0,0,0.5,0.555555556,0.283911672,0,0.730434783,0.368686869,0.780536577,0.299009901,0.021465166,0.101563981
0.728514985,0.25,0.166666667,0.082568807,0.002635835,0.2,0,0,0.75,0.333333333,0.099369085,0,0.069565217,0.525252525,0.819363439,0.142574257,0.010213663,0.090180095
0.324925142,0.5,0.458333333,0.385321101,0.006012564,0.4,0,0,1,0.555555556,0.29022082,0.460251046,0.52173913,0.277777778,0.600066656,0.392079208,0.018050414,0.111848341
0.346476314,0.5,0.416666667,0.260812582,0.002030036,0.2,0,0.5,1,0.555555556,0.252365931,0.163179916,0.243478261,0.722222222,0.705715714,0.336633663,0.011978697,0.143886256
0.812307857,0.625,0.291666667,0.167758847,0.047106397,0.2,0,0,0.5,0.333333333,0.201892744,0,0.130434783,0.323232323,0.585735711,0.182178218,0.182970482,0.023886256
0.188149865,0.625,0.416666667,0.428571429,0.005089325,0.4,0,1,1,0.777777778,0.471608833,0.117154812,0.182608696,0.595959596,0.761539743,0.423762376,0.011155015,0.436966825
0.420030863,0.5,0.541666667,0.512450852,0.006938832,0,0,0.75,0.5,0.888888889,0.364353312,0.669456067,0.843478261,0.025252525,0.621229795,0.617821782,0.024908159,0.247393365
0.420030863,0.5,0.541666667,0.512450852,0.006938832,0,0,0.75,0.5,0.888888889,0.364353312,0.669456067,0.843478261,0.025252525,0.621229795,0.617821782,0.024908159,0.251184834
0.133989287,0.5,0.375,0.20576671,0.004271495,0,0,0,0.5,0.555555556,0.152996845,0.251046025,0.686956522,0.287878788,0.44425929,0.279207921,0.015744103,0.043601896
0.789576431,0.375,0.333333333,0.289646134,0.008119536,0,0,0,1,0.555555556,0.211356467,0.364016736,0.417391304,0.666666667,0.930178304,0.164356436,0.017655046,0.078104265
0.347031719,0.375,0.416666667,0.203145478,0.038925674,0,0,0,0.75,0.555555556,0.244479495,0,0.765217391,0.207070707,0.280786536,0.318811881,0.133766041,0.05971564
0.967622518,0.25,0.166666667,0.142857143,0.001947647,0,0,0,0.75,0.444444444,0.124605678,0.125523013,0.139130435,0.515151515,0.810364939,0.164356436,0.007540225,0.089668246
0.440128966,0.5,0.166666667,0.055045872,0.00492273,0,0,0,0.5,0.333333333,0.066246057,0,0.373913043,0.833333333,0.504082653,0.112871287,0.019097668,0.036729858
0.031905248,0.625,0.458333333,0.363040629,0.003919526,0.4,0,0,0.5,0.666666667,0.436908517,0,0.982608696,0.257575758,0.830528245,0.162376238,0.018177497,0.14121327
0.263146315,0.375,0.375,0.216251638,0.009420795,0.4,0,0,0.5,0.555555556,0.260252366,0,0.730434783,0.131313131,0.564405932,0.38019802,0.040708744,0.08436019
0.340045539,0.375,0.333333333,0.140235911,0.006394218,0,0,0,0.5,0.444444444,0.168769716,0,0.895652174,0,0.143976004,0.154455446,0.020846228,0.029383886
0.809998104,0.375,0.291666667,0.148099607,0.005815074,0,0,0,0.5,0.444444444,0.178233438,0,0.6,0.111111111,0.192301283,0.152475248,0.021399272,0.031279621
0.76400615,0.25,0.166666667,0.112712975,0.006932169,0,0,0,0.5,0.333333333,0.09148265,0.117154812,0.191304348,0.732323232,0.530244959,0.213861386,0.016002975,0.029763033
0.76400615,0.25,0.166666667,0.112712975,0.006932169,0,0,0,0.5,0.333333333,0.09148265,0.117154812,0.191304348,0.732323232,0.530244959,0.213861386,0.016002975,0.031374408
0.358036323,0.375,0.416666667,0.347313237,0.026870256,0.4,0,0,0.5,0.666666667,0.417981073,0,0.756521739,0.383838384,0.990834861,0.463366337,0.082653011,0.037909953
0.198233548,0.5,0.333333333,0.21887287,0.002272356,0.2,0,0,0.75,0.666666667,0.26340694,0,0.191304348,0.51010101,0.777370438,0.312871287,0.011390353,0.126066351
0.168287832,0.375,0.166666667,0.081258191,0.004232724,0,0,0,0.25,0.444444444,0.097791798,0,0.452173913,0.833333333,0.490751541,0.081188119,0.016332448,0.021113744
0.969835512,0.375,0.375,0.260812582,0.005839911,0,0,0,0.75,0.666666667,0.190851735,0.326359833,0.669565217,0.02020202,0.690718214,0.348514851,0.02198997,0.135545024
0.322310097,0.5,0.583333333,0.317169069,0.003695985,0.4,0,0,0.5,0.666666667,0.238170347,0.380753138,0.443478261,0.525252525,0.819030162,0.322772277,0.012849447,0.152606635
0.298591818,0.75,0.291666667,0.243774574,0.006379679,0.4,0,0,0.75,0.444444444,0.293375394,0,0.47826087,0.994949495,0.404099317,0.168316832,0.017167897,0.038672986
0.820833708,0.375,0.333333333,0.187418087,0.005985909,0,0,0.5,0.5,0.555555556,0.22555205,0,0.791304348,0.106060606,0.022996167,0.231683168,0.023039577,0.041706161
0.970583516,0.25,0.166666667,0.090432503,0.002635835,0,0,0,0.5,0.444444444,0.108832808,0,0.208695652,0.515151515,0.815030828,0.192079208,0.010213663,0.107109005
0.018274604,0.5,0.333333333,0.276539974,0.00537708,0.4,0,0,1,0.666666667,0.332807571,0,0.591304348,0.196969697,0.643892685,0.401980198,0.020862702,0.163981043
0.50856745,0.5,0.416666667,0.207077326,0.002780016,0.4,0,0,0.5,0.444444444,0.249211356,0,0.895652174,0.186868687,0.28461923,0.20990099,0.012317584,0.03507109
0.019215814,0.375,0.458333333,0.334207077,0.002980536,0,0,0,0.5,0.666666667,0.233438486,0.447698745,0.904347826,0.358585859,0.978670222,0.364356436,0.024439837,0.091924171
0.291581314,0.5,0.333333333,0.148099607,0.001727136,0.2,0,0,1,0.444444444,0.178233438,0,0.095652174,0.515151515,0.836360607,0.213861386,0.00727194,0.135829384
0.040049595,0.375,0.291666667,0.136304063,0.004604685,0,0,0,0.5,0.444444444,0.164037855,0,0.469565217,0.666666667,0.959840027,0.198019802,0.017273799,0.036018957
0.433128388,0.375,0.291666667,0.178243775,0.006602008,0,0,0,0.5,0.444444444,0.214511041,0,0.469565217,0.893939394,0.528245292,0.027722772,0.182970482,0.032227488
0.316914079,0.5,0.291666667,0.285714286,0.026259004,0.4,0,0,0.75,0.444444444,0.34384858,0,0.539130435,0.257575758,0.861523079,0.36039604,0.033192052,0.077725118
0.112313965,0.5,0.583333333,0.348623853,0.004704036,0.4,0,0,0.5,0.666666667,0.321766562,0.259414226,0.956521739,0.292929293,0.574404266,0.540594059,0.017429122,0.115450237
0.651478438,0.375,0.291666667,0.27785059,0.003750507,0,0,0,0.5,0.555555556,0.14511041,0.50209205,0.495652174,0.626262626,0.907682053,0.166336634,0.018899984,0.066350711
0.711522333,0.5,0.291666667,0.117300131,0.011722834,0,0,0,0.75,0.333333333,0.141167192,0,0.791304348,0.348484848,0.336777204,0.182178218,0.045514343,0.044473934
0.797799025,0.5,0.416666667,0.288335518,0.003134409,0.4,0,0,0.5,0.555555556,0.347003155,0,0.886956522,0.323232323,0.599733378,0.324752475,0.012150494,0.090473934
0.402714661,0.5,0.166666667,0.081258191,0.003928613,0,0,0,0.5,0.333333333,0.097791798,0,0.373913043,0.893939394,0.520246626,0.055445545,0.015245187,0.017061611
0.402714661,0.5,0.166666667,0.081258191,0.003928613,0,0,0,0.5,0.333333333,0.097791798,0,0.373913043,0.893939394,0.520246626,0.055445545,0.015245187,0.031260664
0.410763262,0.25,0.166666667,0.090432503,0.019375905,0,0,0,0.75,0.333333333,0.108832808,0,0.260869565,0.292929293,0.490084986,0.122772277,0.074122013,0.046445498
0.081045522,0.375,0.333333333,0.132372215,0.007763326,0,0,0,0.75,0.444444444,0.159305994,0,0.756521739,0.146464646,0.300949842,0.194059406,0.026875584,0.024947867
0.749170633,0.5,0.291666667,0.27785059,0.004265437,0,0,0,0.5,0.444444444,0.137223975,0.523012552,0.634782609,0.777777778,0.98950175,0.257425743,0.018794082,0.059146919
0.744225491,0.125,0.125,0.023591088,0.006949131,0,0,0,0.5,0.111111111,0.028391167,0,0.582608696,0.065656566,0.829028495,0.110891089,0.043648113,0.042464455
0.279360502,0.5,0.458333333,0.247706422,0.005943503,0.4,0,0,0.5,0.666666667,0.298107256,0,0.565217391,0.196969697,0.637893684,0.37029703,0.022404165,0.147867299
0.061509112,0.375,0.166666667,0.19921363,0.008330355,0,0,0,0.75,0.444444444,0.14511041,0.251046025,0.469565217,0.833333333,0.395267455,0.237623762,0.032335422,0.04549763
0.341113904,0.25,0.166666667,0.079947575,0.001496932,0,0,0.5,1,0.444444444,0.06466877,0.083682008,0.060869565,0.515151515,0.83736044,0.235643564,0.005789311,0.068720379
0.941339801,0.5,0.25,0.153342071,0.011601674,0,0,0,0.75,0.444444444,0.105678233,0.209205021,0.6,0,0.223629395,0.178217822,0.05176021,0.033554502
0.671106376,0.5,0.291666667,0.23853211,0.00413519,0,0,0,1,0.444444444,0.113564669,0.460251046,0.47826087,0.590909091,0.609065156,0.17029703,0.012016351,0.056872038
0.549971504,0.5,0.416666667,0.200524246,0.002552235,0.4,0,0,0.5,0.444444444,0.241324921,0,0.913043478,0.186868687,0.305282453,0.251485149,0.010427821,0.042654028
0.22283717,0.5,0.166666667,0.179554391,0.005422515,0.2,0,0,0.75,0.444444444,0.216088328,0,0.469565217,0.025252525,0.663889352,0.2,0.023227847,0.065402844
0.031905236,0.375,0.166666667,0.124508519,0.046842268,0,0,0,0.5,0.444444444,0.149842271,0,0.243478261,0.161616162,0.852524579,0.118811881,0.040075685,0.156398104
0.095698162,0.375,0.416666667,0.269986894,0.003090185,0.4,0,0.5,0.5,0.666666667,0.252365931,0.192468619,0.869565217,0.580808081,0.645725712,0.154455446,0.011978697,0.114672986
0.325585531,0.375,0.416666667,0.165137615,0.01776266,0.4,0,0,0.5,0.444444444,0.19873817,0,0.8,0.262626263,0.763872688,0.166336634,0.06528037,0.073554502
0.107909142,0.625,0.416666667,0.311926606,0.006476607,0.4,0,0,0.75,0.666666667,0.375394322,0,0.67826087,0.292929293,0.498916847,0.342574257,0.025134084,0.057819905
0.900043671,0.5,0.416666667,0.188728702,0.004399925,0.4,0,0,0.5,0.444444444,0.227129338,0,0.817391304,0.186868687,0.34494251,0.213861386,0.017669167,0.048246445
0.09295653,0.375,0.416666667,0.226736566,0.003004162,0,0,0,0.5,0.555555556,0.151419558,0.322175732,0.982608696,0.161616162,0.827862023,0.257425743,0.020481454,0.100464455
0.798174588,0.625,0.416666667,0.348623853,0.005404341,0,0,0.5,0.75,0.555555556,0.19873817,0.585774059,0.573913043,0.025252525,0.645892351,0.431683168,0.019156502,0.136492891
0.07240666,0.375,0.333333333,0.191349934,0.024104173,0.4,0,0,0.5,0.444444444,0.230283912,0,0.817391304,0.222222222,0.512914514,0.126732673,0.102110745,0.073933649
0.621196931,0.5,0.416666667,0.342070773,0.005907155,0.4,0,0,0.5,0.666666667,0.411671924,0,0.886956522,0.833333333,0.455424096,0.277227723,0.039510874,0.113364929
0.112639568,0.5,0.416666667,0.411533421,0.008948271,0.4,0,0,0.5,0.777777778,0.495268139,0,0.791304348,0.368686869,0.76653891,0.526732673,0.048938509,0.139336493
0.041979727,0.5,0.458333333,0.269986894,0.041658438,0,0,0,0.75,0.555555556,0.241324921,0.221757322,0.773913043,0.373737374,0.694717547,0.401980198,0.055777427,0.134597156
0.333777633,0.5,0.5,0.224115334,0.004150335,0,0,0,0.5,0.444444444,0.15615142,0.30125523,0.747826087,0.277777778,0.518746876,0.211881188,0.016450117,0.04985782
0.694682348,0.375,0.375,0.137614679,0.003981923,0.4,0,0,0.5,0.444444444,0.165615142,0,0.808695652,0.277777778,0.556073988,0.136633663,0.015438164,0.038862559
0.225889736,0.5,0.375,0.235910878,0.006121608,0,0,0,1,0.444444444,0.113564669,0.451882845,0.469565217,0.666666667,0.989168472,0.211881188,0.014753331,0.04549763
0.225889736,0.5,0.375,0.235910878,0.006121608,0,0,0,1,0.444444444,0.113564669,0.451882845,0.469565217,0.666666667,0.989168472,0.211881188,0.014753331,0.086255924
0.780683299,0.625,0.5,0.402359109,0.005612736,0.4,0,0,0.5,0.666666667,0.484227129,0,0.904347826,0.111111111,0.172971171,0.41980198,0.021323964,0.057819905
0.828703187,0.375,0.375,0.140235911,0.004187895,0.4,0,0,0.5,0.444444444,0.168769716,0,0.817391304,0.277777778,0.54374271,0.18019802,0.016391282,0.042085308
0.008803539,0.5,0.416666667,0.373525557,0.004047955,0.4,0,0,0.5,0.777777778,0.449526814,0,0.904347826,0.373737374,0.674554241,0.542574257,0.015972381,0.124170616
0.957681197,0.375,0.291666667,0.165137615,0.007785135,0,0,0,0.5,0.444444444,0.115141956,0.221757322,0.347826087,0.626262626,0.898016997,0.203960396,0.028099341,0.071090047
0.156118762,0.375,0.5,0.158584535,0.004301785,0,0,0,0.5,0.444444444,0.107255521,0.221757322,0.843478261,0.186868687,0.308115314,0.186138614,0.01609711,0.037914692
0.29220164,0.5,0.333333333,0.214941022,0.00133276,0.4,0,0,0.5,0.444444444,0.258675079,0,0.52173913,0.575757576,0.842526246,0.231683168,0.005789311,0.098578199
0.724556851,0.375,0.25,0.120576671,0.001635054,0.2,0,0,0.5,0.444444444,0.14511041,0,0.034782609,0.722222222,0.690718214,0.168316832,0.004511427,0.068246445
0.174460018,0.25,0.25,0.131061599,0.126799983,0,0,0,0,0.333333333,0.157728707,0,0.469565217,0.050505051,0.947508749,0.473267327,0.045203697,0.036966825
0.06233441,0.375,0.5,0.479685452,0.008292795,0.4,0,0,0.5,0.777777778,0.417981073,0.422594142,0.747826087,0.383838384,0.915347442,0.518811881,0.031728251,0.165876777
0.081076072,0.5,0.375,0.229357798,0.00283999,0.4,0,0,0.5,0.444444444,0.276025237,0,0.87826087,0.090909091,0.910181636,0.308910891,0.014755684,0.059526066
0.870137699,0.5,0.375,0.28440367,0.004332075,0,0,0,0.5,0.555555556,0.189274448,0.405857741,0.591304348,0.257575758,0.751208132,0.332673267,0.017391468,0.091943128
0.071429938,0.625,0.583333333,0.579292267,0.008684142,0.4,0,0.5,0.5,0.888888889,0.488958991,0.552301255,0.852173913,0.025252525,0.627895351,0.655445545,0.043182144,0.241706161
0.879148872,0.5,0.375,0.279161206,0.006625028,0.4,0,0,0.75,0.555555556,0.335962145,0,0.6,0.196969697,0.617897017,0.338613861,0.021253362,0.137251185
0.967225539,0.375,0.333333333,0.134993447,0.005422515,0,0,0,0.75,0.444444444,0.162460568,0,0.72173913,0.358585859,0.969171805,0.132673267,0.021039205,0.05507109
0.249211402,0.375,0.333333333,0.166448231,0.004060677,0,0,0,0.5,0.444444444,0.123028391,0.205020921,0.686956522,0.287878788,0.472754541,0.192079208,0.015744103,0.033620853
0.123276664,0.5,0.416666667,0.228047182,0.007954759,0.4,0,0,0.5,0.555555556,0.27444795,0,0.808695652,0.732323232,0.535244126,0.225742574,0.026687314,0.06236019
0.292903719,0.5,0.25,0.217562254,0.006104646,0,0,0,0.5,0.444444444,0.157728707,0.276150628,0.469565217,0.888888889,0.990668222,0.172277228,0.022027624,0.058767773
0.810059218,0.5,0.166666667,0.153342071,0.004223031,0.2,0,0,0.5,0.444444444,0.184542587,0,0.495652174,0.53030303,0.585235794,0.140594059,0.016379515,0.051184834
0.90008132,0.375,0.458333333,0.209698558,0.001501778,0.4,0,0,0.75,0.666666667,0.252365931,0,0.686956522,0.035353535,0.722212965,0.23960396,0.005168019,0.078672986
0.410641223,0.375,0.416666667,0.159895151,0.015949501,0.4,0,0,0.5,0.555555556,0.192429022,0,0.913043478,0.090909091,0.993334444,0.207920792,0.063736553,0.048341232
0.167076984,0.5,0.458333333,0.382699869,0.006930957,0.4,0,0,0.5,0.555555556,0.460567823,0,0.460869565,0.015151515,0.75304116,0.483168317,0.027249771,0.161516588
0.19449919,0.5,0.416666667,0.453473132,0.009674625,0.4,0,0.25,0.75,0.777777778,0.545741325,0,0.72173913,0.196969697,0.64305949,0.566336634,0.037402247,0.198104265
0.370133645,0.25,0.166666667,0.110091743,0.005664835,0,0,0,1,0.444444444,0.132492114,0,0.434782609,0.136363636,0.938176971,0.24950495,0.021039205,0.048341232
0.749282574,0.625,0.375,0.306684142,0.004937875,0,0,0,0.75,0.444444444,0.176656151,0.510460251,0.504347826,0.035353535,0.700049992,0.271287129,0.019156502,0.086255924
0.52547866,0.5,0.333333333,0.204456094,0.015115314,0,0,0,0,0.555555556,0.246056782,0,0.539130435,0.025252525,0.657723713,0.24950495,0.022147646,0.054976303
0.162101435,0.375,0.416666667,0.233289646,0.001424236,0.2,0,0,0.5,0.444444444,0.138801262,0.376569038,0.07826087,0.590909091,0.644725879,0.063366337,0.006683595,0.057582938
0.250488431,0.5,0.291666667,0.150720839,0.004907585,0.2,0,0,0.75,0.444444444,0.181388013,0,0.591304348,0.287878788,0.463422763,0.128712871,0.019038833,0.036947867
0.927430349,0.375,0.583333333,0.174311927,0.000876592,0.4,0,0,0.5,0.555555556,0.143533123,0.175732218,0.939130435,0.611111111,0.713214464,0.176237624,0.002078033,0.091374408
0.346829217,0.5,0.291666667,0.439056356,0.009893319,0,0,0,0.75,0.444444444,0.279179811,0.661087866,0.643478261,0.106060606,0,0.225742574,0.038367132,0.054028436
0.611530638,0.25,0.166666667,0.073394495,0.002635835,0,0,0,0.75,0.444444444,0.088328076,0,0.32173913,0.585858586,0.850524913,0.162376238,0.009036974,0.052511848
0.115956692,0.375,0.416666667,0.179554391,0.013150705,0.4,0,0,0.5,0.555555556,0.216088328,0,0.817391304,0.222222222,0.505249125,0.334653465,0.051061256,0.068625592
0.900043689,0.5,0.416666667,0.188728702,0.003697803,0.4,0,0,0.5,0.444444444,0.227129338,0,0.817391304,0.186868687,0.34494251,0.213861386,0.015172232,0.046919431
0.953794255,0.375,0.541666667,0.148099607,0.000818436,0.4,0,0,0.5,0.666666667,0.149842271,0.075313808,0.87826087,0.580808081,0.67322113,0.152475248,0.001628538,0.109004739
0.794653891,0.375,0.333333333,0.119266055,0.000341671,0.8,0,0,0.5,0.555555556,0.143533123,0,0.87826087,0.515151515,0.805532411,0.108910891,0.00605995,0.071090047
0.820836752,0.375,0.333333333,0.155963303,0.002787285,0,0,0,0.5,0.444444444,0.187697161,0,0.852173913,0.45959596,0.231294784,0.164356436,0.010802008,0.038578199
0.158168577,0.5,0.416666667,0.203145478,0.003821386,0.4,0,0,0.5,0.555555556,0.244479495,0,0.826086957,0.272727273,0.422262956,0.267326733,0.014911007,0.054966825
0.157657785,0.5,0.583333333,0.322411533,0.023923039,0,0,1,0.75,0.777777778,0.388012618,0,0.747826087,0.186868687,0.372437927,0.483168317,0.085173479,0.145023697
0.680610031,0.375,0.416666667,0.153342071,0.004534412,0.4,0,0,0.5,0.444444444,0.184542587,0,0.791304348,0.151515152,0.377437094,0.16039604,0.017589152,0.036587678
0.245276482,0.25,0.166666667,0.059370904,0.086809918,0,0,0,0.5,0.222222222,0.071451104,0,0.92173913,0.348484848,0.352274621,0.126732673,0.337208563,0.083892701
0.179360515,0.375,0.416666667,0.342070773,0.01913722,0.4,0,0,0.75,0.555555556,0.411671924,0,0.67826087,0.383838384,0.990334944,0.445544554,0.08433803,0.105767773
0.154022179,0.375,0.416666667,0.21231979,0.003999491,0.4,0,0,0.5,0.666666667,0.255520505,0,0.826086957,0.166666667,0.881853024,0.338613861,0.017551498,0.095260664
0.169610617,0.5,0.25,0.263433814,0.004138219,0.2,0,0.5,0.5,0.444444444,0.3170347,0,0.173913043,0.893939394,0.544075987,0.417821782,0.014607421,0.050047393
0.347438713,0.375,0.291666667,0.331585845,0.022300707,0,0,0,0.75,0.444444444,0.181388013,0.577405858,0.582608696,0.257575758,0.873187802,0.352475248,0.041501832,0.093838863
0.082681591,0.5,0.291666667,0.223460026,0.105161415,0,0,0,0.5,0.444444444,0.194006309,0.19874477,0.556521739,0.116161616,0.662889518,0.386138614,0.408499462,0.092606635
0.273265558,0.5,0.375,0.23853211,0.005271671,0,0,0,1,0.444444444,0.143533123,0.380753138,0.539130435,0.666666667,0.945342443,0.231683168,0.018827029,0.065971564
0.886546242,0.375,0.375,0.193971166,0.002652798,0.4,0,0,0.5,0.555555556,0.233438486,0,0.973913043,0.090909091,0.923679387,0.312871287,0.011307984,0.053080569
0.881885995,0.625,0.708333333,0.745740498,0.103577854,0.4,0,0,0.5,1,0.897476341,0,0.860869565,0.116161616,0.696383936,0.78019802,0.495638013,0.279620853
0.062429884,0.25,0.166666667,0.074705111,0.002005804,0,0,0,0.5,0.444444444,0.089905363,0,0.356521739,0.515151515,0.851524746,0.114851485,0.007977954,0.077156398
0.616791062,0.375,0.291666667,0.159895151,0.005140818,0,0,0,1,0.444444444,0.192429022,0,0.47826087,0.025252525,0.658056991,0.166336634,0.021509881,0.104265403
0.648914287,0.375,0.416666667,0.24508519,0.006653501,0.4,0,0,0.5,0.555555556,0.294952681,0,0.765217391,0.277777778,0.582736211,0.320792079,0.02582127,0.087772512
0.145643915,0.375,0.416666667,0.249017038,0.005819314,0.4,0,0,0.75,0.555555556,0.299684543,0,0.739130435,0.287878788,0.426428929,0.310891089,0.022201774,0.057819905
0.807006597,0.25,0.166666667,0.073394495,0.002708531,0,0,0,0.5,0.444444444,0.088328076,0,0.07826087,0.611111111,0.716213964,0.110891089,0.010496069,0.056872038
0.156119139,0.375,0.416666667,0.150720839,0.004756135,0,0,0,1,0.444444444,0.102523659,0.209205021,0.834782609,0.186868687,0.30278287,0.21980198,0.017603272,0.032227488
0.094069799,0.625,0.291666667,0.237221494,0.016120942,0,0,0,0.75,0.444444444,0.285488959,0,0.408695652,0.833333333,0.461756374,0.174257426,0.091358158,0.044549763
0.996881213,0.375,0.333333333,0.25819135,0.008706557,0,0,0,0.75,0.555555556,0.219242902,0.242677824,0.660869565,0.015151515,0.772037994,0.552475248,0.035430115,0.232227488
0.380878658,0.5,0.333333333,0.138925295,0.004259379,0,0,0,0.5,0.444444444,0.129337539,0.10041841,0.617391304,0.166666667,0.911514748,0.142574257,0.021180408,0.061042654
0.029915062,0.375,0.416666667,0.23853211,0.002061537,0.4,0,0,0.5,0.555555556,0.287066246,0,0.913043478,0.287878788,0.431094818,0.310891089,0.01040664,0.054976303
0.555286959,0.5,0.5,0.250327654,0.004604685,0.4,0,0,0.5,0.666666667,0.30126183,0,0.782608696,0.207070707,0.327278787,0.306930693,0.017862144,0.048056872
0.298389197,0.5,0.5,0.479685452,0.011541094,0.4,0,0,0.5,0.888888889,0.577287066,0,0.756521739,0.257575758,0.904849192,0.631683168,0.049955168,0.173080569
0.35028177,0.5,0.416666667,0.292267366,0.001592042,0.2,0,0,1,0.555555556,0.242902208,0.288702929,0.191304348,0.515151515,0.810031661,0.211881188,0.006158792,0.17535545
0.064654274,0.375,0.416666667,0.145478375,0.000902036,0.4,0,0,0.5,0.444444444,0.175078864,0,0.913043478,0.272727273,0.42476254,0.148514851,0.003374745,0.0307109
0.87033207,0.5,0.416666667,0.27129751,0.002805459,0.4,0,0,0.5,0.555555556,0.326498423,0,0.895652174,0.050505051,0.993001166,0.308910891,0.009446462,0.085308057
0.229644423,0.5,0.416666667,0.174311927,0.005438872,0,0,0,0.5,0.666666667,0.167192429,0.112970711,0.660869565,0.025252525,0.635727379,0.277227723,0.01993547,0.127772512
0.762388343,0.625,0.416666667,0.588466579,0.006755275,0.4,0,0,0.5,0.777777778,0.487381703,0.585774059,0.72173913,0.368686869,0.75904016,0.483168317,0.02527058,0.122748815
0,0.375,0.416666667,0.360419397,0.004907585,0.4,0,0,0.5,0.777777778,0.433753943,0,0.791304348,0.257575758,0.86302283,0.41980198,0.019634238,0.145592417
0.968334917,0.25,0.333333333,0.116644823,0.000437993,0.8,0,0,0.5,0.555555556,0.140378549,0,0.869565217,0.575757576,0.833361106,0.172277228,0.00571871,0.068815166
